_id,name,first_name,last_name,team,team_id,jersey,height_in,weight_lb,year,st,ag,rt
60d7907c-80b0-4acd-868e-8093f3fc7cd1,Harold Mathis,Harold,Mathis,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,11,68,162,sophomore,76,62,57
09278628-9d6b-4860-827f-338d966eaab0,Rudy Barnes,Rudy,Barnes,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,32,71,190,senior,35,35,44
d211cfae-8a5a-4778-b253-e4a5410453d6,Josiah Douglas,Josiah,Douglas,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,35,73,199,senior,32,28,34
3865fe9c-bac6-48bf-8b58-dec46e8d8f11,Patrick Ashbrook,Patrick,Ashbrook,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,31,71,188,sophomore,3,34,31
42762660-3150-425f-bc97-19fe3371f8ac,Will McMahon,Will,McMahon,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,3,69,178,freshman,9,7,36
1842813a-5787-4225-97fc-8e430d24158c,Phoenix Moon,Phoenix,Moon,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,18,69,160,senior,26,13,43
2d64627c-d358-4e45-be6d-4c66e235a73d,Walter Quick,Walter,Quick,Templeton-Wesley,69a6fcb68d2c56aa82e48a7e,90,80,241,senior,86,54,75
8068bc4c-4ffb-4094-9c9a-44b790f2c71f,Rickey Moles,Rickey,Moles,Dillinger,69a6fcb68d2c56aa82e48a7f,43,75,204,freshman,63,61,60
da7e0b89-8203-4546-9653-9ba39449e406,Rodney Shimizu,Rodney,Shimizu,Dillinger,69a6fcb68d2c56aa82e48a7f,48,72,197,junior,62,53,58
dd50bd51-12db-452e-af36-122a42f899d4,Jaiden Gray,Jaiden,Gray,Dillinger,69a6fcb68d2c56aa82e48a7f,10,74,212,junior,32,70,47
7666e200-771a-4efa-b061-08585e525a3f,Angel Acevedo,Angel,Acevedo,Dillinger,69a6fcb68d2c56aa82e48a7f,30,66,143,sophomore,40,13,35
d4e9508a-0893-4233-b5a4-e16bc4e41954,Houston Greenblatt,Houston,Greenblatt,Dillinger,69a6fcb68d2c56aa82e48a7f,58,80,232,sophomore,65,57,65
2e8dc3e5-b1dc-4868-8a0e-d64aee0f7092,R'Qwan Armie,R'Qwan,Armie,Dillinger,69a6fcb68d2c56aa82e48a7f,31,73,187,junior,22,26,36
373573d8-7949-4ebb-9f74-160ce6fbfe7c,Sonny Burgess,Sonny,Burgess,Dillinger,69a6fcb68d2c56aa82e48a7f,21,76,219,sophomore,33,19,52
3092fd84-0c87-4486-94b4-463aff704b23,Dez Lowery,Dez,Lowery,Dillinger,69a6fcb68d2c56aa82e48a7f,45,76,228,junior,71,52,59
bd0358b0-4508-4b01-9579-cbc40db54341,Mason Fikes,Mason,Fikes,Dillinger,69a6fcb68d2c56aa82e48a7f,2,71,191,junior,20,8,32
9f35c31d-36bc-4b6f-8692-1fe724118c13,Atticus Haynes,Atticus,Haynes,Dillinger,69a6fcb68d2c56aa82e48a7f,9,71,187,freshman,28,24,32
5d6270fe-045a-47a5-8a27-7c4e1adf9ba7,Damon Tabb,Damon,Tabb,Dillinger,69a6fcb68d2c56aa82e48a7f,19,74,196,senior,35,28,41
a3c093cf-d1ea-4f39-ad67-62cedbe39e6c,Jay Zwiebel,Jay,Zwiebel,Dillinger,69a6fcb68d2c56aa82e48a7f,20,69,164,sophomore,14,40,57
7bea0093-a617-46d1-bf1b-a7567326da24,Jaime Brewer,Jaime,Brewer,Quigley Catholic,69a6fcb68d2c56aa82e48a80,32,76,224,freshman,54,45,42
8eee81a0-f896-4605-ae85-e6f6bfb76cca,Theo Olson,Theo,Olson,Quigley Catholic,69a6fcb68d2c56aa82e48a80,2,67,158,junior,70,92,79
dee1390a-3933-4193-934c-354bfb2cb0c5,Kyle Ansley,Kyle,Ansley,Quigley Catholic,69a6fcb68d2c56aa82e48a80,12,76,218,junior,48,62,53
ac42bf06-cd59-4d95-8d36-dd1a630117a0,Johan Petersen,Johan,Petersen,Quigley Catholic,69a6fcb68d2c56aa82e48a80,50,72,202,freshman,37,59,48
3f2a1a7c-3246-4f1b-989c-fa306be803da,Mathias Morris,Mathias,Morris,Quigley Catholic,69a6fcb68d2c56aa82e48a80,5,72,200,freshman,54,79,69
91a74305-a135-4d35-ad7f-6a40be0ffbc9,Jax Hesser,Jax,Hesser,Quigley Catholic,69a6fcb68d2c56aa82e48a80,10,73,198,sophomore,48,26,47
53a17a30-be88-44b5-a373-8a6746db776d,Gary Hammonds,Gary,Hammonds,Quigley Catholic,69a6fcb68d2c56aa82e48a80,11,64,142,senior,9,4,11
38a1cc3f-69ca-463c-8caf-41d2e1a47c15,Carlton James,Carlton,James,Quigley Catholic,69a6fcb68d2c56aa82e48a80,25,69,165,senior,62,15,48
8f14bd21-1e6c-4105-93ae-ad027ddcc356,Mark Whitney,Mark,Whitney,Quigley Catholic,69a6fcb68d2c56aa82e48a80,8,71,187,sophomore,11,45,33
157fb0b5-fe3b-4490-8775-3d9d998d245d,Jim Arrowood,Jim,Arrowood,Quigley Catholic,69a6fcb68d2c56aa82e48a80,34,74,201,junior,92,78,78
ea978fb7-db6c-4a28-ac91-35c00bddfee6,Carter Snyder,Carter,Snyder,Quigley Catholic,69a6fcb68d2c56aa82e48a80,40,75,211,freshman,14,22,36
7fa31ac7-c19e-4c3d-a8ec-52e2fe92f93e,Eric Hazelton,Eric,Hazelton,Quigley Catholic,69a6fcb68d2c56aa82e48a80,3,73,200,freshman,21,17,33
86e595d7-8b03-41e0-9c72-ee09781cc1a5,JJ Tunstall,JJ,Tunstall,Evanston,69a6fcb68d2c56aa82e48a81,7,72,195,sophomore,40,42,46
6722fae0-4738-4042-a798-713d69b926ac,Ethan Blair,Ethan,Blair,Evanston,69a6fcb68d2c56aa82e48a81,11,71,182,freshman,42,38,40
8374fcb0-a377-4878-8a41-126061801569,Monty Sailer,Monty,Sailer,Evanston,69a6fcb68d2c56aa82e48a81,41,82,250,senior,92,92,86
8d04f9ef-ecc5-4c71-b7bc-bd97db54af56,Trinidad Brooks,Trinidad,Brooks,Evanston,69a6fcb68d2c56aa82e48a81,5,70,171,sophomore,30,10,41
f6c4a131-8ee2-4ac1-99b3-bb7d6873839d,Billy Kirby,Billy,Kirby,Evanston,69a6fcb68d2c56aa82e48a81,37,69,170,sophomore,17,48,39
94b0872e-f320-4e7c-aec9-1d4b736e557d,Derrick Bundrick,Derrick,Bundrick,Evanston,69a6fcb68d2c56aa82e48a81,1,68,159,senior,20,19,27
076dc83f-2ba5-48d0-a9af-742bcf6d3303,Deven Barr,Deven,Barr,Evanston,69a6fcb68d2c56aa82e48a81,8,73,193,sophomore,9,38,37
adc470f6-249b-4295-acf4-a7d52fecaae9,Stanley Brown Jr,Stanley,Brown Jr,Evanston,69a6fcb68d2c56aa82e48a81,19,74,197,sophomore,62,34,57
a6210662-88c7-4ded-b612-ed4cb2c6fa94,Ron Strecker,Ron,Strecker,Evanston,69a6fcb68d2c56aa82e48a81,2,74,195,junior,48,71,72
ea736ee8-48f1-47f9-867e-a47305d59690,Bruce Sanders,Bruce,Sanders,Evanston,69a6fcb68d2c56aa82e48a81,42,69,177,senior,16,60,40
2848a0e1-65ac-4e84-b4a6-34a0cf95fcd2,Savion McQueeney,Savion,McQueeney,Evanston,69a6fcb68d2c56aa82e48a81,51,81,243,junior,23,52,51
13e0cab8-a133-44de-b977-604f50cee205,Jabari Pruitt,Jabari,Pruitt,Evanston,69a6fcb68d2c56aa82e48a81,40,72,196,senior,29,30,46
58335b29-2f3d-43f9-aa49-82fb7322ef01,Tomas Badgley,Tomas,Badgley,Crimson County,69a6fcb68d2c56aa82e48a82,53,75,206,junior,62,65,76
3a9df8df-c675-4524-820c-c6b109e3d972,Kiki Christensen,Kiki,Christensen,Crimson County,69a6fcb68d2c56aa82e48a82,25,80,251,senior,92,61,89
b5c5cd1f-23ff-439e-bf33-c88cd485baf1,Enoch Pope,Enoch,Pope,Crimson County,69a6fcb68d2c56aa82e48a82,16,76,216,senior,58,44,60
567bceb6-3d13-4d72-b3a3-88b38368186a,Jerimiah Kalina,Jerimiah,Kalina,Crimson County,69a6fcb68d2c56aa82e48a82,4,71,183,senior,28,26,42
8775a82c-8550-4c27-84f6-4b6c47582fae,Roman Sampson,Roman,Sampson,Crimson County,69a6fcb68d2c56aa82e48a82,21,68,164,senior,27,23,56
c8cdc910-2a9d-40e8-b11d-78fa9c25d73e,Triston Harrington,Triston,Harrington,Crimson County,69a6fcb68d2c56aa82e48a82,34,69,162,sophomore,54,17,46
c93c138f-d10b-4ba3-bb13-193bfba74cc9,Sergio Horvath,Sergio,Horvath,Crimson County,69a6fcb68d2c56aa82e48a82,6,70,174,sophomore,53,48,48
99690b65-e19d-48f8-bc27-e04e39a08edc,Lumpy DeRoche,Lumpy,DeRoche,Crimson County,69a6fcb68d2c56aa82e48a82,10,71,183,senior,92,92,79
be03f5a4-6908-4cd8-bbcd-87419b7d82f6,Geraldo McDuffee,Geraldo,McDuffee,Crimson County,69a6fcb68d2c56aa82e48a82,11,72,199,sophomore,59,75,52
2259edad-8131-42bb-8def-1a8e6f77de2d,Shirley Kane,Shirley,Kane,Crimson County,69a6fcb68d2c56aa82e48a82,7,70,172,sophomore,62,69,53
4a002da9-2934-4cb0-9d7a-8a29c6a48899,Darnell Fisher,Darnell,Fisher,Crimson County,69a6fcb68d2c56aa82e48a82,31,72,190,senior,39,58,43
05b62284-c564-44fa-befc-d92cb128bb21,Timmy Robertson,Timmy,Robertson,Crimson County,69a6fcb68d2c56aa82e48a82,42,65,160,senior,83,92,87
f0bef2ce-550b-4dc1-bc23-bd01a44e59bd,Yahir Dublin,Yahir,Dublin,Myrtle Private,69a6fcb68d2c56aa82e48a83,48,73,205,sophomore,35,73,45
facf3258-87ac-4bac-a098-c22f8d413613,Dashawn Winters,Dashawn,Winters,Myrtle Private,69a6fcb68d2c56aa82e48a83,44,77,228,junior,13,33,41
5c42309f-3701-4df4-92d8-41b5c5db93fc,Danilo McMahon,Danilo,McMahon,Myrtle Private,69a6fcb68d2c56aa82e48a83,22,72,183,junior,30,29,39
99f9da86-c263-416a-b824-18b148a1b6ee,Amari Williams,Amari,Williams,Myrtle Private,69a6fcb68d2c56aa82e48a83,32,69,169,senior,58,13,45
6a3dd956-91e1-4715-8589-e613e5a7b470,Omar Ramsburg,Omar,Ramsburg,Myrtle Private,69a6fcb68d2c56aa82e48a83,2,77,219,senior,92,92,83
0c97bc59-364b-4000-8a79-dfeb55ff4243,Giovanni Kearse,Giovanni,Kearse,Myrtle Private,69a6fcb68d2c56aa82e48a83,54,77,221,junior,83,72,72
d7406701-1799-48ae-a0e3-36fb44bbe45e,Everett Blevins,Everett,Blevins,Myrtle Private,69a6fcb68d2c56aa82e48a83,12,69,179,senior,29,33,45
71a11649-9360-4127-8a01-129182b710ad,Darius Morrison,Darius,Morrison,Myrtle Private,69a6fcb68d2c56aa82e48a83,17,76,217,junior,51,76,58
9b9bef47-3b96-48d5-b6a7-c845f442968e,Greg Koonce,Greg,Koonce,Myrtle Private,69a6fcb68d2c56aa82e48a83,3,76,221,senior,17,30,46
cf3aad17-defe-40d9-aae2-fb4523776e03,Kendrick Columbus,Kendrick,Columbus,Myrtle Private,69a6fcb68d2c56aa82e48a83,30,74,204,freshman,91,78,65
b7e17490-a1d3-4ae2-82b0-09c345c91516,Zebediah Wolfe,Zebediah,Wolfe,Myrtle Private,69a6fcb68d2c56aa82e48a83,6,77,224,freshman,49,29,60
37793d64-cd5f-4a46-84c3-8153c304e646,Hugo Schwarz,Hugo,Schwarz,Myrtle Private,69a6fcb68d2c56aa82e48a83,13,75,206,senior,52,62,50
ed5b2dbe-6660-4804-8151-dbcbf122e944,Keon Rush,Keon,Rush,Washington Carver,69a6fcb68d2c56aa82e48a84,6,72,194,freshman,27,11,39
f0dfa6ba-b173-4cd6-90ee-73e9adf0b7e0,Joseph Carlson,Joseph,Carlson,Washington Carver,69a6fcb68d2c56aa82e48a84,16,70,167,junior,19,6,39
f2952102-1360-4efd-b97c-0a66a4c4ed01,Savion Chandler,Savion,Chandler,Washington Carver,69a6fcb68d2c56aa82e48a84,40,75,205,junior,44,59,54
13faaa97-5f76-40b5-884b-57079b302857,Frank Ballin,Frank,Ballin,Washington Carver,69a6fcb68d2c56aa82e48a84,4,77,227,senior,20,15,39
9d20e44e-a70d-4ce4-97d9-fb8407dbd29c,Donavan Mattice,Donavan,Mattice,Washington Carver,69a6fcb68d2c56aa82e48a84,22,80,249,sophomore,61,50,62
dfe8824b-564d-41dc-88a1-b3e481afd6d4,Kerry Byrd,Kerry,Byrd,Washington Carver,69a6fcb68d2c56aa82e48a84,31,73,201,junior,14,17,32
9579d68e-c902-4602-906a-f4531d5f0dda,Monte Fowler,Monte,Fowler,Washington Carver,69a6fcb68d2c56aa82e48a84,2,71,192,junior,17,17,52
5750566c-1670-4174-b9c7-721b44696b7d,Kadyn Hodgkins,Kadyn,Hodgkins,Washington Carver,69a6fcb68d2c56aa82e48a84,42,78,226,sophomore,47,33,52
c7217373-8db7-449a-81ee-063b1374a9cf,Braxton Carlson,Braxton,Carlson,Washington Carver,69a6fcb68d2c56aa82e48a84,5,75,204,senior,91,47,72
50863e02-4d0b-4cea-af5c-30e49207fe10,Deacon Donner,Deacon,Donner,Washington Carver,69a6fcb68d2c56aa82e48a84,23,75,219,sophomore,24,50,45
143bee41-b602-4973-96fa-6f85527f7cad,Bryce Robbins,Bryce,Robbins,Washington Carver,69a6fcb68d2c56aa82e48a84,30,75,210,junior,64,92,63
bc0bf92f-1aec-4d99-85f6-83f0d0a13858,DeShawn Sandersfeld,DeShawn,Sandersfeld,Washington Carver,69a6fcb68d2c56aa82e48a84,51,70,164,sophomore,40,29,36
d75718c8-d273-429f-9ece-008829beeeb4,Kelvin Johnson-Olde,Kelvin,Johnson-Olde,Knoxville,69a6fcb68d2c56aa82e48a85,54,73,208,senior,75,92,84
b4356365-1e64-4b76-a90f-96c3ec49709e,Wilburn Ressler,Wilburn,Ressler,Knoxville,69a6fcb68d2c56aa82e48a85,12,73,202,sophomore,51,33,47
2a296195-b43c-4af0-a937-16e45858c230,Lincoln Ellis,Lincoln,Ellis,Knoxville,69a6fcb68d2c56aa82e48a85,35,77,218,freshman,46,60,55
c23a4e68-68db-476e-aba1-f131dba0b626,Matias Vaulkner,Matias,Vaulkner,Knoxville,69a6fcb68d2c56aa82e48a85,33,70,163,senior,42,20,41
11642e3d-c713-4b9d-b436-294a54e6d12c,Noah Patrick,Noah,Patrick,Knoxville,69a6fcb68d2c56aa82e48a85,11,77,236,freshman,92,87,88
37efbdef-3f56-4182-99ba-0c96cdea1629,Clark Delgado,Clark,Delgado,Knoxville,69a6fcb68d2c56aa82e48a85,10,78,237,senior,10,48,55
4bab02d2-2437-4a09-a770-b5bb0e057907,Bo Nixon,Bo,Nixon,Knoxville,69a6fcb68d2c56aa82e48a85,30,75,199,freshman,42,50,59
aa1f0080-6330-43eb-b78d-6a833e5eeb6c,Quinton Cleveland,Quinton,Cleveland,Knoxville,69a6fcb68d2c56aa82e48a85,44,76,223,senior,65,54,66
c0ba333e-5115-4805-9a85-8d0571a5e683,Doyle Varn,Doyle,Varn,Knoxville,69a6fcb68d2c56aa82e48a85,16,68,160,senior,4,25,30
28e1924c-b5b5-4130-b53f-d00caa49f568,Sambo Dickson,Sambo,Dickson,Knoxville,69a6fcb68d2c56aa82e48a85,1,71,197,senior,45,51,42
ebd40da6-89d4-4c87-bc63-2b7d8e22f758,Amare Bryant,Amare,Bryant,Knoxville,69a6fcb68d2c56aa82e48a85,2,70,170,junior,35,62,50
2a713d48-d2e0-491e-9e08-38cccc1144a2,Tarron High,Tarron,High,Knoxville,69a6fcb68d2c56aa82e48a85,3,73,196,senior,10,8,26
adea23fa-1488-4422-a2a6-b066f332d6c5,Billy Brooks,Billy,Brooks,Biloxi,69a6fcb68d2c56aa82e48a86,4,69,166,senior,1,11,26
ed935f4e-2664-4829-be75-3fc4f09526d3,Murray Benson,Murray,Benson,Biloxi,69a6fcb68d2c56aa82e48a86,7,79,233,senior,17,39,49
69333258-2544-4f3a-88fb-5695c0659ca4,Alexi Arellano,Alexi,Arellano,Biloxi,69a6fcb68d2c56aa82e48a86,12,70,164,junior,47,7,46
1fd8633a-b30b-4c00-be7d-fc7fc3681436,Stone Fill,Stone,Fill,Biloxi,69a6fcb68d2c56aa82e48a86,19,83,263,sophomore,8,8,42
4dfc7f94-3e0e-4c78-b9d6-1bfb15265567,Dewey Martz,Dewey,Martz,Biloxi,69a6fcb68d2c56aa82e48a86,52,87,273,junior,92,92,82
ddd53529-1286-4dba-963f-3450cb3b09c8,Charles Heart,Charles,Heart,Biloxi,69a6fcb68d2c56aa82e48a86,43,79,236,senior,40,59,67
120cd768-5ce6-4834-a6eb-633d5647469c,Duyami Mystowiak,Duyami,Mystowiak,Biloxi,69a6fcb68d2c56aa82e48a86,54,66,154,freshman,20,17,36
a12db962-512b-4145-8631-e1695aa8b6bc,Arturo Carr,Arturo,Carr,Biloxi,69a6fcb68d2c56aa82e48a86,44,75,212,freshman,26,69,55
f287304e-8a5d-4285-ad22-157c81697113,Lorenzo McFarren,Lorenzo,McFarren,Biloxi,69a6fcb68d2c56aa82e48a86,15,73,201,sophomore,75,52,59
6c44b785-6e71-4893-9935-99694e8628b0,Nikolai Bowers,Nikolai,Bowers,Biloxi,69a6fcb68d2c56aa82e48a86,40,72,196,freshman,15,53,52
22bcc5fd-513f-4e86-8421-1047a5c9f0e1,Chace Salazar,Chace,Salazar,Biloxi,69a6fcb68d2c56aa82e48a86,39,69,169,freshman,45,17,39
736548b4-7637-4e58-b9d0-2b3a01455be8,Lester Client,Lester,Client,Biloxi,69a6fcb68d2c56aa82e48a86,42,69,158,sophomore,40,74,51
3972dad8-4449-4550-b822-c507dd44db87,Ike Parkey,Ike,Parkey,Mobile,69a6fcb68d2c56aa82e48a87,31,81,247,sophomore,7,20,44
19987973-3eea-4df3-9cf5-c68f2e345805,Harrison Conner,Harrison,Conner,Mobile,69a6fcb68d2c56aa82e48a87,10,76,224,sophomore,17,40,47
71aab5d8-9e76-4568-a4f4-733aea6afdd8,Dan Wagstaff,Dan,Wagstaff,Mobile,69a6fcb68d2c56aa82e48a87,12,70,174,junior,7,4,26
dab2e4a3-c2f0-4fdf-8f28-17163cdbcdcc,Romeo McFee,Romeo,McFee,Mobile,69a6fcb68d2c56aa82e48a87,44,72,192,junior,54,21,65
fae50097-e7a2-477b-9d54-e22242208d0f,Irvin Flowers,Irvin,Flowers,Mobile,69a6fcb68d2c56aa82e48a87,38,78,237,senior,17,53,48
4b6dcddf-426b-4301-ba65-1ccc130cf060,Austin Taylor,Austin,Taylor,Mobile,69a6fcb68d2c56aa82e48a87,35,77,226,sophomore,92,78,87
bbfe951a-1aae-41b9-b6ea-ef8cbc72a86b,Nathan Santiago,Nathan,Santiago,Mobile,69a6fcb68d2c56aa82e48a87,32,75,214,freshman,52,13,46
1ab28e84-22c4-4aef-b2b8-5f14fa33cfeb,Kylan McMillan,Kylan,McMillan,Mobile,69a6fcb68d2c56aa82e48a87,51,72,194,sophomore,48,41,49
d2288f49-b8d4-4ebb-a25c-1bca74ce38f6,Levi Lynch,Levi,Lynch,Mobile,69a6fcb68d2c56aa82e48a87,23,70,179,senior,39,63,73
04f406bc-4852-4122-a11e-56387a049b9a,Craig McClure,Craig,McClure,Mobile,69a6fcb68d2c56aa82e48a87,20,74,206,junior,41,63,58
83a5cd0a-62fb-4c1f-a37f-bbeba6c5e15f,Brent Garrett,Brent,Garrett,Mobile,69a6fcb68d2c56aa82e48a87,42,77,228,senior,50,6,55
b0691d00-2366-438a-ab68-8c3a143c9d8d,Isai Goodin,Isai,Goodin,Mobile,69a6fcb68d2c56aa82e48a87,7,77,235,senior,57,50,64
5a762760-4ae7-4e55-ad15-fba192646942,Sidney Gay,Sidney,Gay,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,50,71,186,junior,11,33,34
df380d19-4250-465c-a084-fce68bfcb36a,Rueben Groves,Rueben,Groves,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,54,70,173,junior,27,76,59
004a18fd-057f-43ac-aae1-d8e1429cc72e,Erasmo Weeks,Erasmo,Weeks,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,41,74,204,junior,33,40,48
7ac18ade-8315-4064-b3aa-6260bb000889,Ryder Faz,Ryder,Faz,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,24,72,200,senior,7,33,50
d4b2653a-c34d-49ed-9046-f91b5c38ca83,Declan Estes,Declan,Estes,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,22,69,164,senior,73,59,59
dc39ff46-1ddf-441f-8969-7b88d6615bf8,Cody Beasley,Cody,Beasley,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,1,67,163,senior,40,4,42
d3f8c30a-0f86-432b-a989-16570b5a8120,Antwan Phillips,Antwan,Phillips,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,7,71,189,freshman,33,50,40
21526aab-ed88-4ffa-9c7c-ffd702027724,Chaz Perkins,Chaz,Perkins,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,51,74,206,junior,70,86,64
95973bc5-ad94-42a0-b7d3-87d9bcc9daed,Levi Baxter,Levi,Baxter,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,49,77,220,freshman,33,33,50
961fb0be-8770-4d99-92f6-a1fc3ec4b8bc,Finn Shelton,Finn,Shelton,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,12,79,246,freshman,70,76,64
4a428edd-f990-4de8-b3e0-175b6dfd6865,Ty Hinton,Ty,Hinton,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,31,80,234,senior,92,62,78
72fa2f61-6a20-417a-af15-ca35ef14b3b4,Charlie Gordon,Charlie,Gordon,Monroe-Hayes,69a6fcb68d2c56aa82e48a88,6,65,150,senior,32,57,42
675d1b5c-58de-439b-96d6-ba9246ba926f,Cedric Ayala,Cedric,Ayala,Lexington,69a6fcb68d2c56aa82e48a89,28,77,223,senior,90,79,83
4982ad50-183c-42dd-8661-1e56e0b4d8b3,Thomas McCabe,Thomas,McCabe,Lexington,69a6fcb68d2c56aa82e48a89,1,70,175,junior,14,52,35
7fea87c3-a2a9-40bb-97d8-7437e9f322e0,Axel Brock,Axel,Brock,Lexington,69a6fcb68d2c56aa82e48a89,51,68,161,sophomore,63,74,58
78d824d3-db6c-43a0-bf3c-27b7b606be05,Jackie Johnson,Jackie,Johnson,Lexington,69a6fcb68d2c56aa82e48a89,2,78,241,senior,89,87,78
fd7242c4-0bb3-42c0-9005-92c74ab143e6,Jovani Arroyo,Jovani,Arroyo,Lexington,69a6fcb68d2c56aa82e48a89,6,69,177,senior,10,19,38
1539ee20-7ee0-46ba-9124-9ff3d5b3133c,Isaac Mooney,Isaac,Mooney,Lexington,69a6fcb68d2c56aa82e48a89,18,68,159,senior,42,17,40
9029f88f-081b-4a2b-80b7-96cc6e311d91,Horace Backus,Horace,Backus,Lexington,69a6fcb68d2c56aa82e48a89,45,75,202,sophomore,24,19,54
97260a43-cff1-4561-81c4-904a403c9c8e,Earl Carpenter,Earl,Carpenter,Lexington,69a6fcb68d2c56aa82e48a89,30,77,213,senior,55,66,73
f3b5bee2-dbb8-422e-8844-b6cf6f5fbbc5,Casey Franklin,Casey,Franklin,Lexington,69a6fcb68d2c56aa82e48a89,25,69,172,senior,21,28,47
4dcc5ca9-fa91-4ae8-b6df-ff9b54db94a8,Jacoby Lopez,Jacoby,Lopez,Lexington,69a6fcb68d2c56aa82e48a89,16,77,224,senior,74,66,64
f1680a05-599d-4fe9-ace9-74be00318db4,Davis Acevedo,Davis,Acevedo,Lexington,69a6fcb68d2c56aa82e48a89,9,67,165,senior,52,57,40
22c535a0-5415-4ef7-be4b-5af0becbf04e,Trevon Burkhart,Trevon,Burkhart,Lexington,69a6fcb68d2c56aa82e48a89,23,79,242,senior,29,37,50
f79b096d-5f98-4f21-aa81-3dc7242d799a,Tyson Junk,Tyson,Junk,Keys High,69a6fcb68d2c56aa82e48a8a,9,77,233,freshman,62,70,51
be66e221-9961-4675-a817-7fa4134504dd,Noah Garcia,Noah,Garcia,Keys High,69a6fcb68d2c56aa82e48a8a,16,77,219,freshman,48,44,57
9f7526d3-5073-4828-9202-88e743e0622d,Noah Cross,Noah,Cross,Keys High,69a6fcb68d2c56aa82e48a8a,19,68,179,sophomore,14,17,22
1ea3f8a9-9ce0-403b-96e7-28e27db64d32,Trevor Matthews,Trevor,Matthews,Keys High,69a6fcb68d2c56aa82e48a8a,12,80,250,senior,14,54,52
bd8b3f7a-af23-4bd4-9436-55db2a782ff5,Saint Parker,Saint,Parker,Keys High,69a6fcb68d2c56aa82e48a8a,21,72,196,junior,92,35,71
c8a47e73-3d7d-4f6b-ab8d-6bddc05d573a,Isben Curry,Isben,Curry,Keys High,69a6fcb68d2c56aa82e48a8a,41,67,156,senior,26,29,62
7ae02bb3-ed07-48b1-8128-ac1334d8c42b,Bruce Long,Bruce,Long,Keys High,69a6fcb68d2c56aa82e48a8a,30,78,234,freshman,63,69,62
709a7919-2d21-4ef5-b36d-571055200ed3,Damon Sanders,Damon,Sanders,Keys High,69a6fcb68d2c56aa82e48a8a,34,77,224,freshman,32,50,46
287e1b6c-a708-4e43-9eac-268424300e47,Dannie Fischer,Dannie,Fischer,Keys High,69a6fcb68d2c56aa82e48a8a,45,72,192,junior,49,32,59
f28c6d96-5d1a-4381-8a93-d44cccbe740d,Eden Gutierrez,Eden,Gutierrez,Keys High,69a6fcb68d2c56aa82e48a8a,25,72,199,senior,63,50,51
710d735f-247f-4e79-8402-588aca98543c,Afeatu Hoover,Afeatu,Hoover,Keys High,69a6fcb68d2c56aa82e48a8a,54,71,185,sophomore,11,72,60
de4045d5-5996-4d99-8d42-f63b3ec1e104,Jonathan McGwire,Jonathan,McGwire,Keys High,69a6fcb68d2c56aa82e48a8a,55,73,216,senior,47,50,48
70bac827-a766-4c78-82cf-63e93e10ab2b,Miguel Simon,Miguel,Simon,Gainesville,69a6fcb68d2c56aa82e48a8b,21,76,229,freshman,41,17,44
a881a4fc-f7f2-4fd6-a8e9-bf32d824b698,Jordan Long,Jordan,Long,Gainesville,69a6fcb68d2c56aa82e48a8b,3,71,184,junior,29,28,56
8d7b26dc-cdac-42ed-b959-90b482492c1c,Tanner English,Tanner,English,Gainesville,69a6fcb68d2c56aa82e48a8b,30,75,209,senior,57,55,53
6b042b3a-022e-4a05-979b-c36ff3ae448f,Kyle Tollingsworth,Kyle,Tollingsworth,Gainesville,69a6fcb68d2c56aa82e48a8b,16,75,209,junior,84,12,66
88e04d4c-8b4d-471a-999a-075c01ba95c7,Justin Junction,Justin,Junction,Gainesville,69a6fcb68d2c56aa82e48a8b,32,75,220,freshman,66,58,56
5f115f83-4a13-430d-9e78-3de72ac83738,Mekhi Richmond,Mekhi,Richmond,Gainesville,69a6fcb68d2c56aa82e48a8b,23,66,157,freshman,14,13,30
7b0b8b82-f33d-4077-a920-863038ac3345,Jasper Allen,Jasper,Allen,Gainesville,69a6fcb68d2c56aa82e48a8b,17,75,205,senior,88,92,91
c1857ea2-94be-4a49-a341-5deea5024990,Hobert Huffman,Hobert,Huffman,Gainesville,69a6fcb68d2c56aa82e48a8b,13,76,221,junior,52,54,47
e047c347-a850-4a0b-9407-74b293b1b674,Umabi McGrath,Umabi,McGrath,Gainesville,69a6fcb68d2c56aa82e48a8b,14,76,231,junior,35,42,36
20818325-ad30-4a4c-a68c-4f2a1636f5da,Nehemiah Blair,Nehemiah,Blair,Gainesville,69a6fcb68d2c56aa82e48a8b,20,70,176,freshman,13,28,65
